Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE! As H ctor accompanies Imelda, she becomes more confident. The audience begins to clap. De la Cruz grunts in frustration. Soon, the stage conductor joins with more instrumentation, which kicks into high gear.","Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE! As H ctor accompanies Imelda, she becomes more confident. The audience begins to clap. De la Cruz grunts in frustration. Soon, the stage conductor joins with more instrumentation, which kicks into high gear.","{'neg': 0.169, 'neu': 0.767, 'pos': 0.064, 'compound': -0.697}",-0.697,Negative 😡
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"ME SUB  AL PINO M S ALTO, LLORONA, A VER SI TE DIVISABA. She doubles down on her performance, taking the spotlight with her as she moves to put distance between her and the guards. Imelda continues to vamp, trying to navigate away from the spotlight, he runs away.","ME SUB  AL PINO M S ALTO, LLORONA, A VER SI TE DIVISABA. She doubles down on her performance, taking the spotlight with her as she moves to put distance between her and the guards. Imelda continues to vamp, trying to navigate away from the spotlight, he runs away.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"COMO EL PINO ERA TIERNO, LLORONA AL VERME LLORAR, LLORABA. (MORE) 113.","COMO EL PINO ERA TIERNO, LLORONA AL VERME LLORAR, LLORABA.  113.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"AY DE M , LLORONA, LLORONA, She heads to leave the stage when she is stopped by a hand on goes wild. DE LA CRUZ/MAM  IMELDA AY DE M , LLORONA, LLORONA He dances Imelda around the stage, all the while trying to get to H ctor's photo. DE LA CRUZ/MAM  IMELDA Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE.","AY DE M , LLORONA, LLORONA, She heads to leave the stage when she is stopped by a hand on goes wild. DE LA CRUZ/MAM  IMELDA AY DE M , LLORONA, LLORONA He dances Imelda around the stage, all the while trying to get to H ctor's photo. DE LA CRUZ/MAM  IMELDA Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE.","{'neg': 0.099, 'neu': 0.849, 'pos': 0.052, 'compound': -0.2103}",-0.2103,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE!","Y AUNQUE LA VIDA ME CUESTE, LLORONA, NO DEJAR  DE QUERERTE. NO DEJAR  DE QUERERTE!","{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5707}",-0.5707,Negative 😡
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Let go of me!,Let go of me!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"NO DEJAR  DE QUERERTE! At the finale of the song, Imelda stomps her heel into de la runs off stage with the photo.","NO DEJAR  DE QUERERTE! At the finale of the song, Imelda stomps her heel into de la runs off stage with the photo.","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.4981}",-0.4981,Negative 😡
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"I forgot what that felt like. impropriety, pulls away from him awkwardly.","I forgot what that felt like. impropriety, pulls away from him awkwardly.","{'neg': 0.167, 'neu': 0.652, 'pos': 0.181, 'compound': 0.0516}",0.0516,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"side, clears his throat. 114.","side, clears his throat. 114.","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}",0.0772,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,Ahem.,Ahem.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Oh! her petal.,Oh! her petal.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel, I give you my blessing. The petal glows.","Miguel, I give you my blessing. The petal glows.","{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",0.4939,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"(beat) Miguel looks slightly saddened, anticipating the condition.","Miguel looks slightly saddened, anticipating the condition.","{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4779}",-0.4779,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,Imelda smiles.,Imelda smiles.,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4767}",0.4767,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,family loves you.,family loves you.,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,You're going home.,You are going home.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You're not going anywhere! Suddenly Miguel is yanked away from his great-great the scruff of his hoodie. Imelda lunges at de la Cruz, but he pushes her to the floor.","You are not going anywhere! Suddenly Miguel is yanked away from his great-great the scruff of his hoodie. Imelda lunges at de la Cruz, but he pushes her to the floor.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,Imelda-- De la Cruz drags Miguel away as his family encroaches.,Imelda-- De la Cruz drags Miguel away as his family encroaches.,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.1779}",-0.1779,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,115. De la Cruz drags Miguel further and further back on the stage.,115. De la Cruz drags Miguel further and further back on the stage.,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.1779}",-0.1779,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Dante growls and tries to grab Miguel.,Dante growls and tries to grab Miguel.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Dante! De la Cruz pulls Miguel away, closer to the ledge of the building. H ctor struggles but continues pursuing de la Cruz.","Dante! De la Cruz pulls Miguel away, closer to the ledge of the building. H ctor struggles but continues pursuing de la Cruz.","{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.2598}",-0.2598,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,(winded) alone! ground.,alone! ground.,"{'neg': 0.696, 'neu': 0.304, 'pos': 0.0, 'compound': -0.3164}",-0.3164,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Too hard to let him destroy In the stage wings, T a Rosita commandeers one of the cameras control board and pushes a volume dial up.","Too hard to let him destroy In the stage wings, T a Rosita commandeers one of the cameras control board and pushes a volume dial up.","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.5994}",-0.5994,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"He's a living child, Ernesto!","He is a living child, Ernesto!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,He's a threat! CUT TO:,He is a threat! CUT TO:,"{'neg': 0.685, 'neu': 0.315, 'pos': 0.0, 'compound': -0.7597}",-0.7597,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,You think I'd let him go back to the land of the living with your (beat) No.,You think I would let him go back to the land of the living with your  No.,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,You're a coward!,You are a coward!,"{'neg': 0.622, 'neu': 0.378, 'pos': 0.0, 'compound': -0.5093}",-0.5093,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"I am Ernesto de la Cruz, the greatest musician of all time!","I am Ernesto de la Cruz, the greatest musician of all time!","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.6696}",0.6696,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"H ctor's the real musician, you're just the guy who murdered him and stole his songs! CUT TO:","H ctor's the real musician, you are just the guy who murdered him and stole his songs! CUT TO:","{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.8188}",-0.8188,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"I am the one who is willing to do (darkening) Whatever it takes. Suddenly, de la Cruz throws Miguel off of the structure.","I am the one who is willing to do  Whatever it takes. Suddenly, de la Cruz throws Miguel off of the structure.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,AHHH!,AHHH!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"NO! The family runs to the ledge, horrified. 117. T O OSCAR/T O FELIPE Miguel!","NO! The family runs to the ledge, horrified. 117. T O OSCAR/T O FELIPE Miguel!","{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.7916}",-0.7916,Negative 😡
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Miguel! CUT TO:,Miguel! CUT TO:,"{'neg': 0.61, 'neu': 0.39, 'pos': 0.0, 'compound': -0.481}",-0.481,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Apologies old friend, but the show CUT TO: wind whips against his face, he hears a faint howling. Dante slices downward through the air, catches Miguel's shirt upward, but the photo falls from Miguel's hands and is gone from sight. Miguel and Dante twist in the air, Dante trying to slow their rips and Dante loses him. the water. The photo is lost. BACK TO:","Apologies old friend, but the show CUT TO: wind whips against his face, he hears a faint howling. Dante slices downward through the air, catches Miguel's shirt upward, but the photo falls from Miguel's hands and is gone from sight. Miguel and Dante twist in the air, Dante trying to slow their rips and Dante loses him. the water. The photo is lost. BACK TO:","{'neg': 0.134, 'neu': 0.836, 'pos': 0.029, 'compound': -0.82}",-0.82,Negative 😡
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Ha ha!,Ha ha!,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6239}",0.6239,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"(singing) REMEMBER ME, THOUGH I HAVE TO-- (beat) The crowd pelts de la Cruz with fruit and offerings.","REMEMBER ME, THOUGH I HAVE TO--  The crowd pelts de la Cruz with fruit and offerings.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Suddenly Pepita head-butts de la Cruz and lifts him into the sky, flinging the singer in the air like a kitten playing with a ball of yarn.","Suddenly Pepita head-butts de la Cruz and lifts him into the sky, flinging the singer in the air like a kitten playing with a ball of yarn.","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.5106}",0.5106,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"She swings him around to gain momentum, then throws him over the audience.","She swings him around to gain momentum, then throws him over the audience.","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.5267}",0.5267,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"He flies out of the stadium, hitting a giant church bell in In the midst of the cheering, an unsuspecting crowd member returns from concessions.","He flies out of the stadium, hitting a giant church bell in In the midst of the cheering, an unsuspecting crowd member returns from concessions.","{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.5106}",0.5106,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Good boy, Dante. Imelda runs to Miguel and embraces him.","Good boy, Dante. Imelda runs to Miguel and embraces him.","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel! Behind them, H ctor struggles to get to his feet but stumbles","Miguel! Behind them, H ctor struggles to get to his feet but stumbles","{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.2598}",-0.2598,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,120.,120.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor can barely move his limbs.,H ctor can barely move his limbs.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Mam  Imelda looks to the horizon, the first rays of sunlight peeking over.","Mam  Imelda looks to the horizon, the first rays of sunlight peeking over.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel, it's almost sunrise!","Miguel, it is almost sunrise!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,promised you'd see Coco! skeleton now.,promised you would see Coco! skeleton now.,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4199}",0.4199,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"We're both out of time, mijo. The shimmering of H ctor's bones advances.","We are both out of time, mijo. The shimmering of H ctor's bones advances.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,I just wanted her to know that I loved her. H ctor musters the strength to grab the marigold petal.,I just wanted her to know that I loved her. H ctor musters the strength to grab the marigold petal.,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.7964}",0.7964,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor--,H ctor--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"You have our blessing, Miguel.","You have our blessing, Miguel.","{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4939}",0.4939,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,No conditions. The petal glows. takes his hand in hers. 121.,No conditions. The petal glows. takes his hand in hers. 121.,"{'neg': 0.153, 'neu': 0.625, 'pos': 0.222, 'compound': 0.25}",0.25,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"No, Pap  H ctor, please! Imelda and H ctor move their joined hands toward Miguel's chest.","No, Pap  H ctor, please! Imelda and H ctor move their joined hands toward Miguel's chest.","{'neg': 0.131, 'neu': 0.715, 'pos': 0.154, 'compound': 0.1007}",0.1007,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor's eyelids begin to close.,H ctor's eyelids begin to close.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I promise I won't let Coco forget goes white. FADE IN: Miguel finds himself back in de la Cruz's tomb. Dazed, he looks through the windows; day has broken. the tomb and takes off out of the cemetery. Miguel races through the plaza, past the statue of de la Cruz. right past his T o Berto snoring and Primo Abel sleeping on a bench.","I promise I will not let Coco forget goes white. FADE IN: Miguel finds himself back in de la Cruz's tomb. Dazed, he looks through the windows; day has broken. the tomb and takes off out of the cemetery. Miguel races through the plaza, past the statue of de la Cruz. right past his T o Berto snoring and Primo Abel sleeping on a bench.","{'neg': 0.074, 'neu': 0.865, 'pos': 0.061, 'compound': -0.2105}",-0.2105,Negative 😡
Tio Berto,Male,Latino,Mexican,Supporting,False,True,(jolting awake) There he is! Abel falls off the bench. Pap  comes from around a corner as Miguel is running.,There he is! Abel falls off the bench. Pap  comes from around a corner as Miguel is running.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,please-- Abuelita spies the guitar in Miguel's hand.,please-- Abuelita spies the guitar in Miguel's hand.,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",0.4939,Positive 😊
Abuelita,Female,Latino,Mexican,Supporting,False,True,"it to me! Miguel pushes past Abuelita, and slams the door shut.","it to me! Miguel pushes past Abuelita, and slams the door shut.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,"into space, eyes completely vacant.","into space, eyes completely vacant.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel. Miguel looks into her eyes.,Miguel. Miguel looks into her eyes.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Please -- if you forget him, he'll","Please -- if you forget him, he will","{'neg': 0.186, 'neu': 0.588, 'pos': 0.225, 'compound': 0.1027}",0.1027,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Here -- this was his guitar, right? there he is.","Here -- this was his guitar, right? there he is.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Mam  Coco stares forward, as if Miguel isn't even there.","Mam  Coco stares forward, as if Miguel is not even there.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
